,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1453,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,GRIN3B
1454,KEGG_2019_Human,alpha-Linolenic acid metabolism,1/25,0.0012499733663791,0.0020249578413544,0,0,19975.0,133525.54486996148,FADS2
1455,KEGG_2019_Human,Biosynthesis of unsaturated fatty acids,1/27,0.0013499718942362,0.0020249578413544,0,0,19973.0,131975.02298599784,FADS2
1456,KEGG_2019_Human,PPAR signaling pathway,1/74,0.0036999446830449,0.0036999446830449,0,0,19926.0,111574.38983110404,FADS2
1457,KEGG_2019_Human,Phototransduction,1/28,0.0013999711732997,0.0027999423465995,0,0,19972.0,131242.0761597353,GUCY2F
1458,KEGG_2019_Human,Purine metabolism,1/129,0.006449921761047,0.006449921761047,0,0,19871.0,100223.109907462,GUCY2F
1459,KEGG_2019_Human,Sphingolipid metabolism,1/47,0.0023499589392381,0.0023499589392381,0,0,19953.0,120782.64067395544,UGCG
1460,KEGG_2019_Human,Autoimmune thyroid disease,1/53,0.0026499555173137,0.0145586837375733,0,0,19947.0,118349.78824235698,IFNA5
1461,KEGG_2019_Human,Cytosolic DNA-sensing pathway,1/63,0.0031499501598827,0.0145586837375733,0,0,19937.0,114844.46974572667,IFNA5
1462,KEGG_2019_Human,RIG-I-like receptor signaling pathway,1/70,0.0034999466296654,0.0145586837375733,0,0,19930.0,112704.30065625212,IFNA5
1463,KEGG_2019_Human,Toll-like receptor signaling pathway,1/104,0.0051999314202997,0.0145586837375733,0,0,19896.0,104635.24941415618,IFNA5
1464,KEGG_2019_Human,Natural killer cell mediated cytotoxicity,1/131,0.0065499210316603,0.0145586837375733,0,0,19869.0,99907.33811343512,IFNA5
1465,KEGG_2019_Human,Measles,1/138,0.0068999185254481,0.0145586837375733,0,0,19862.0,98838.19160389496,IFNA5
1466,KEGG_2019_Human,Hepatitis C,1/155,0.0077499127120574,0.0145586837375733,0,0,19845.0,96448.16254952336,IFNA5
1467,KEGG_2019_Human,Necroptosis,1/162,0.0080999104202618,0.0145586837375733,0,0,19838.0,95537.86936302872,IFNA5
1468,KEGG_2019_Human,JAK-STAT signaling pathway,1/162,0.0080999104202618,0.0145586837375733,0,0,19838.0,95537.86936302872,IFNA5
1469,KEGG_2019_Human,Hepatitis B,1/163,0.0081499100978668,0.0145586837375733,0,0,19837.0,95410.9786681514,IFNA5
1470,KEGG_2019_Human,Influenza A,1/171,0.0085499075557634,0.0145586837375733,0,0,19829.0,94422.42241345016,IFNA5
1471,KEGG_2019_Human,NOD-like receptor signaling pathway,1/178,0.0088999053857096,0.0145586837375733,0,0,19822.0,93593.82745769851,IFNA5
1472,KEGG_2019_Human,Tuberculosis,1/179,0.0089499050800561,0.0145586837375733,0,0,19821.0,93478.0629355712,IFNA5
1473,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,1/186,0.0092999029651357,0.0145586837375733,0,0,19814.0,92684.96451050608,IFNA5
1474,KEGG_2019_Human,Epstein-Barr virus infection,1/201,0.0100498985877989,0.0145586837375733,0,0,19799.0,91079.21596609056,IFNA5
1475,KEGG_2019_Human,Human immunodeficiency virus 1 infection,1/212,0.0105998955026255,0.0145586837375733,0,0,19788.0,89974.27756224656,IFNA5
1476,KEGG_2019_Human,Human cytomegalovirus infection,1/225,0.0112498919790339,0.0145586837375733,0,0,19775.0,88738.27077557483,IFNA5
1477,KEGG_2019_Human,Cytokine-cytokine receptor interaction,1/294,0.0146998751759735,0.0179665141039676,0,0,19706.0,83157.67014793828,IFNA5
1478,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0191051096893273,0,0,19670.0,80733.60565076157,IFNA5
1479,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0194698489055035,0,0,19646.0,79255.8617626126,IFNA5
1480,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0257712598834163,0,0,19508.0,72277.44006442746,IFNA5
1481,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,IFNA5
1482,KEGG_2019_Human,Ubiquitin mediated proteolysis,1/137,0.0068499188797651,0.0068499188797651,0,0,19863.0,98987.62735269018,HERC1
1483,KEGG_2019_Human,RNA degradation,1/79,0.0039499423167337,0.0039499423167337,0,0,19921.0,110243.89578070649,TTC37
1484,KEGG_2019_Human,Autophagy,1/128,0.0063999221281459,0.0063999221281459,0,0,19872.0,100382.8010329652,SUPT20H
1485,KEGG_2019_Human,Renin-angiotensin system,1/23,0.0011499748819949,0.0011499748819949,0,0,19977.0,135204.63922267244,PREP
1486,KEGG_2019_Human,Pentose phosphate pathway,1/30,0.0014999697593334,0.0014999697593334,0,0,19970.0,129851.13732048514,TKT
1487,KEGG_2019_Human,Axon guidance,1/181,0.0090499044707863,0.0090499044707863,0,0,19819.0,93248.41634586031,EPHB2
1488,KEGG_2019_Human,Fat digestion and absorption,1/41,0.0020499625466866,0.0030499512001654,0,0,19959.0,123544.88783416104,MOGAT2
1489,KEGG_2019_Human,Glycerolipid metabolism,1/61,0.0030499512001654,0.0030499512001654,0,0,19939.0,115499.24335773686,MOGAT2
1490,KEGG_2019_Human,Progesterone-mediated oocyte maturation,1/99,0.0049499334884068,0.0085623985997064,0,0,19901.0,105642.09305076736,ANAPC1
1491,KEGG_2019_Human,Cell cycle,1/124,0.0061999236097501,0.0085623985997064,0,0,19876.0,101034.04709010696,ANAPC1
1492,KEGG_2019_Human,Oocyte meiosis,1/125,0.0062499232373748,0.0085623985997064,0,0,19875.0,100869.32368441945,ANAPC1
1493,KEGG_2019_Human,Ubiquitin mediated proteolysis,1/137,0.0068499188797651,0.0085623985997064,0,0,19863.0,98987.62735269018,ANAPC1
1494,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,1/219,0.0109498935894162,0.0109498935894162,0,0,19781.0,89299.85161916987,ANAPC1
1495,KEGG_2019_Human,Lysosome,1/123,0.0061499239842961,0.0121998870519305,0,0,19877.0,101200.07933676826,IGF2R
1496,KEGG_2019_Human,Endocytosis,1/244,0.0121998870519305,0.0121998870519305,0,0,19756.0,87051.4275316661,IGF2R
1497,KEGG_2019_Human,Cortisol synthesis and secretion,1/65,0.003249949134407,0.0097998678162159,0,0,19935.0,114209.92613860144,CACNA1H
1498,KEGG_2019_Human,Circadian entrainment,1/97,0.0048499343304706,0.0097998678162159,0,0,19903.0,106058.9096435903,CACNA1H
1499,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0097998678162159,0,0,19902.0,105849.45495286948,CACNA1H
1500,KEGG_2019_Human,Cushing syndrome,1/155,0.0077499127120574,0.011279882844162,0,0,19845.0,96448.16254952336,CACNA1H
1501,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.011279882844162,0,0,19812.0,92463.712994847,CACNA1H
1502,KEGG_2019_Human,MAPK signaling pathway,1/295,0.0147498749536506,0.0147498749536506,0,0,19705.0,83086.53988020132,CACNA1H
1503,KEGG_2019_Human,Lysine degradation,1/59,0.0029499522555206,0.0029499522555206,0,0,19941.0,116175.59385530632,KMT2B
1504,KEGG_2019_Human,Herpes simplex virus 1 infection,1/492,0.0245998389796247,0.0245998389796247,0,0,19508.0,72277.44006442746,ZNF157
1505,KEGG_2019_Human,Spliceosome,1/134,0.0066999199497742,0.0066999199497742,0,0,19866.0,99442.43560916925,DHX38
1506,KEGG_2019_Human,Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.0035999456502131,0.0035999456502131,0,0,19928.0,112131.59838572376,ACTN3
1507,KEGG_2019_Human,Glutathione metabolism,1/56,0.0027999538675741,0.0027999538675741,0,0,19944.0,117233.87022514464,OPLAH
1508,KEGG_2019_Human,ECM-receptor interaction,1/82,0.004099940929819,0.016399763719276,0,0,19918.0,109484.9180722932,RELN
1509,KEGG_2019_Human,Focal adhesion,1/199,0.0099498991610159,0.0176998626413668,0,0,19801.0,91286.4288690606,RELN
1510,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0176998626413668,0,0,19670.0,80733.60565076157,RELN
1511,KEGG_2019_Human,PI3K-Akt signaling pathway,1/354,0.0176998626413668,0.0176998626413668,0,0,19646.0,79255.8617626126,RELN
1512,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0109665527651575,0,0,19910.0,107587.50385474482,ADRA1A
1513,KEGG_2019_Human,AMPK signaling pathway,1/120,0.0059999251180858,0.0109665527651575,0,0,19880.0,101706.2448082016,ADRA1A
1514,KEGG_2019_Human,Vascular smooth muscle contraction,1/132,0.0065999206698993,0.0109665527651575,0,0,19868.0,99751.22090491928,ADRA1A
1515,KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,1/145,0.0072499160871101,0.0109665527651575,0,0,19855.0,97820.92670675044,ADRA1A
1516,KEGG_2019_Human,cGMP-PKG signaling pathway,1/166,0.0082999091363732,0.0109665527651575,0,0,19834.0,95034.82345515196,ADRA1A
1517,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.0109665527651575,0,0,19812.0,92463.712994847,ADRA1A
1518,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,ADRA1A
1519,KEGG_2019_Human,Insulin secretion,1/86,0.0042999391173866,0.0085998782347732,0,0,19914.0,108514.46102290176,GPR119
1520,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0105998955026255,0,0,19788.0,89974.27756224656,GPR119
1521,KEGG_2019_Human,Spliceosome,1/134,0.0066999199497742,0.0066999199497742,0,0,19866.0,99442.43560916925,PLRG1
1522,KEGG_2019_Human,Inositol phosphate metabolism,1/74,0.0036999446830449,0.0049499334884068,0,0,19926.0,111574.38983110404,CDIPT
1523,KEGG_2019_Human,Glycerophospholipid metabolism,1/97,0.0048499343304706,0.0049499334884068,0,0,19903.0,106058.9096435903,CDIPT
1524,KEGG_2019_Human,Phosphatidylinositol signaling system,1/99,0.0049499334884068,0.0049499334884068,0,0,19901.0,105642.09305076736,CDIPT
1525,KEGG_2019_Human,Tight junction,1/170,0.0084999078692823,0.0084999078692823,0,0,19830.0,94543.49009679438,ARHGEF18
1526,KEGG_2019_Human,Glycosaminoglycan degradation,1/19,0.00094997806231055,0.00094997806231055,0,0,19981.0,139049.2109571672,HYAL3
1527,KEGG_2019_Human,Regulation of actin cytoskeleton,1/214,0.0106998949514067,0.0106998949514067,0,0,19786.0,89779.39753374986,ITGAD
1528,KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,1/48,0.0023999583567988,0.0071998750703964,0,0,19952.0,120356.5272753826,PTH1R
1529,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.0052999306076525,0.0079498959114788,0,0,19894.0,104245.78450366124,PTH1R
1530,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,PTH1R
1531,KEGG_2019_Human,Glucagon signaling pathway,1/103,0.0051499318302617,0.0102998636605234,0,0,19897.0,104832.7525292024,GCGR
1532,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,GCGR
1533,KEGG_2019_Human,Adipocytokine signaling pathway,1/69,0.003449947123837,0.0074499147221605,0,0,19931.0,112996.7391397682,ADIPOR1
1534,KEGG_2019_Human,Longevity regulating pathway,1/102,0.0050999322416682,0.0074499147221605,0,0,19898.0,105032.15064717118,ADIPOR1
1535,KEGG_2019_Human,AMPK signaling pathway,1/120,0.0059999251180858,0.0074499147221605,0,0,19880.0,101706.2448082016,ADIPOR1
1536,KEGG_2019_Human,Non-alcoholic fatty liver disease (NAFLD),1/149,0.0074499147221605,0.0074499147221605,0,0,19851.0,97261.02051561224,ADIPOR1
1537,KEGG_2019_Human,Oxytocin signaling pathway,1/153,0.0076499133771537,0.0141331940035007,0,0,19847.0,96715.6407630817,OXTR
1538,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.0141331940035007,0,0,19812.0,92463.712994847,OXTR
1539,KEGG_2019_Human,cAMP signaling pathway,1/212,0.0105998955026255,0.0141331940035007,0,0,19788.0,89974.27756224656,OXTR
1540,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,OXTR
1541,KEGG_2019_Human,Hepatocellular carcinoma,1/168,0.0083999085011095,0.0083999085011095,0,0,19832.0,94787.72752807094,BRD7
1542,KEGG_2019_Human,Oxidative phosphorylation,1/133,0.0066499203093911,0.0112582177134695,0,0,19867.0,99596.2591544721,NDUFB4
1543,KEGG_2019_Human,Parkinson disease,1/142,0.0070999171242726,0.0112582177134695,0,0,19858.0,98250.87390500787,NDUFB4
1544,KEGG_2019_Human,Retrograde endocannabinoid signaling,1/148,0.007399915061391,0.0112582177134695,0,0,19852.0,97399.60470052566,NDUFB4
1545,KEGG_2019_Human,Non-alcoholic fatty liver disease (NAFLD),1/149,0.0074499147221605,0.0112582177134695,0,0,19851.0,97261.02051561224,NDUFB4
1546,KEGG_2019_Human,Alzheimer disease,1/171,0.0085499075557634,0.0112582177134695,0,0,19829.0,94422.42241345016,NDUFB4
1547,KEGG_2019_Human,Huntington disease,1/193,0.0096499008972596,0.0112582177134695,0,0,19807.0,91920.47679471428,NDUFB4
1548,KEGG_2019_Human,Thermogenesis,1/231,0.0115498903940656,0.0115498903940656,0,0,19769.0,88191.07730937863,NDUFB4
1549,KEGG_2019_Human,MAPK signaling pathway,1/295,0.0147498749536506,0.0147498749536506,0,0,19705.0,83086.53988020132,PPP5D1
1550,KEGG_2019_Human,Thyroid cancer,1/37,0.0018499650702878,0.0095198963012574,0,0,19963.0,125618.9446446357,TCF7
1551,KEGG_2019_Human,Endometrial cancer,1/58,0.0028999527887707,0.0095198963012574,0,0,19942.0,116522.31890946148,TCF7
1552,KEGG_2019_Human,Basal cell carcinoma,1/63,0.0031499501598827,0.0095198963012574,0,0,19937.0,114844.46974572667,TCF7
1553,KEGG_2019_Human,Acute myeloid leukemia,1/66,0.003299948626608,0.0095198963012574,0,0,19934.0,113899.85357353876,TCF7
1554,KEGG_2019_Human,Adherens junction,1/72,0.0035999456502131,0.0095198963012574,0,0,19928.0,112131.59838572376,TCF7
1555,KEGG_2019_Human,Arrhythmogenic right ventricular cardiomyopathy (ARVC),1/72,0.0035999456502131,0.0095198963012574,0,0,19928.0,112131.59838572376,TCF7
1556,KEGG_2019_Human,Colorectal cancer,1/86,0.0042999391173866,0.0095198963012574,0,0,19914.0,108514.46102290176,TCF7
1557,KEGG_2019_Human,Prostate cancer,1/97,0.0048499343304706,0.0095198963012574,0,0,19903.0,106058.9096435903,TCF7
1558,KEGG_2019_Human,Melanogenesis,1/101,0.0050499326546803,0.0095198963012574,0,0,19899.0,105233.48101229242,TCF7
1559,KEGG_2019_Human,Breast cancer,1/147,0.0073499154017982,0.0095198963012574,0,0,19853.0,97539.10874372096,TCF7
1560,KEGG_2019_Human,Gastric cancer,1/149,0.0074499147221605,0.0095198963012574,0,0,19851.0,97261.02051561224,TCF7
1561,KEGG_2019_Human,Cushing syndrome,1/155,0.0077499127120574,0.0095198963012574,0,0,19845.0,96448.16254952336,TCF7
1562,KEGG_2019_Human,Wnt signaling pathway,1/158,0.0078999117225733,0.0095198963012574,0,0,19842.0,96053.2110949472,TCF7
1563,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0079999110688441,0.0095198963012574,0,0,19840.0,95793.96509856998,TCF7
1564,KEGG_2019_Human,Hepatocellular carcinoma,1/168,0.0083999085011095,0.0095198963012574,0,0,19832.0,94787.72752807094,TCF7
1565,KEGG_2019_Human,Human papillomavirus infection,1/330,0.0164998674589645,0.0175311091751498,0,0,19670.0,80733.60565076157,TCF7
1566,KEGG_2019_Human,Pathways in cancer,1/530,0.0264998334376226,0.0264998334376226,0,0,19470.0,70688.10970701616,TCF7
1567,KEGG_2019_Human,Glyoxylate and dicarboxylate metabolism,1/30,0.0014999697593334,0.0014999697593334,0,0,19970.0,129851.13732048514,CS
1568,KEGG_2019_Human,Citrate cycle (TCA cycle),1/30,0.0014999697593334,0.0014999697593334,0,0,19970.0,129851.13732048514,CS
1569,KEGG_2019_Human,Calcium signaling pathway,1/188,0.009399902370135,0.0168998658265596,0,0,19812.0,92463.712994847,GRPR
1570,KEGG_2019_Human,Neuroactive ligand-receptor interaction,1/338,0.0168998658265596,0.0168998658265596,0,0,19662.0,80229.79996326564,GRPR
1571,KEGG_2019_Human,Cholesterol metabolism,1/50,0.0024999572069037,0.0024999572069037,0,0,19950.0,119530.05920663515,LPA
1572,KEGG_2019_Human,Inositol phosphate metabolism,1/74,0.0036999446830449,0.0049499334884068,0,0,19926.0,111574.38983110404,PI4KA
1573,KEGG_2019_Human,Phosphatidylinositol signaling system,1/99,0.0049499334884068,0.0049499334884068,0,0,19901.0,105642.09305076736,PI4KA
1574,KEGG_2019_Human,mRNA surveillance pathway,1/91,0.0045499369072032,0.0045499369072032,0,0,19909.0,107362.10783923086,SSU72
1575,KEGG_2019_Human,Synthesis and degradation of ketone bodies,1/10,0.0004999862257578379,0.0019999449030313,0,0,19990.0,151942.5908680334,HMGCLL1
1576,KEGG_2019_Human,Butanoate metabolism,1/28,0.0013999711732997,0.0027999423465995,0,0,19972.0,131242.0761597353,HMGCLL1
1577,KEGG_2019_Human,"Valine, leucine and isoleucine degradation",1/48,0.0023999583567988,0.0031999444757317,0,0,19952.0,120356.5272753826,HMGCLL1
1578,KEGG_2019_Human,Peroxisome,1/83,0.0041499404726918,0.0041499404726918,0,0,19917.0,109237.99888847338,HMGCLL1
1579,KEGG_2019_Human,Endocytosis,1/244,0.0121998870519305,0.0121998870519305,0,0,19756.0,87051.4275316661,PSD4
1580,KEGG_2019_Human,Base excision repair,1/33,0.0016499677032113,0.0049499031096341,0,0,19967.0,127928.56031580272,PARP3
1581,KEGG_2019_Human,Apoptosis,1/143,0.0071499167770442,0.0080999104202618,0,0,19857.0,98106.57763600958,PARP3
1582,KEGG_2019_Human,Necroptosis,1/162,0.0080999104202618,0.0080999104202618,0,0,19838.0,95537.86936302872,PARP3
1583,KEGG_2019_Human,"Phenylalanine, tyrosine and tryptophan biosynthesis",1/5,0.0002499917995416556,0.0017499425967915,0,0,19995.0,165840.17843725558,GOT1
1584,KEGG_2019_Human,Phenylalanine metabolism,1/17,0.0008499797390404818,0.0024499450395929,0,0,19983.0,141285.76583697114,GOT1
1585,KEGG_2019_Human,Arginine biosynthesis,1/21,0.0010499764455398,0.0024499450395929,0,0,19979.0,137035.71221916509,GOT1
1586,KEGG_2019_Human,"Alanine, aspartate and glutamate metabolism",1/35,0.0017499663721595,0.0024499577795033,0,0,19965.0,126740.98858805298,GOT1
1587,KEGG_2019_Human,Tyrosine metabolism,1/36,0.0017999657178272,0.0024499577795033,0,0,19964.0,126172.23364250171,GOT1
1588,KEGG_2019_Human,Cysteine and methionine metabolism,1/47,0.0023499589392381,0.0024499577795033,0,0,19953.0,120782.64067395544,GOT1
1589,KEGG_2019_Human,Arginine and proline metabolism,1/49,0.0024499577795033,0.0024499577795033,0,0,19951.0,119939.1172087114,GOT1
1590,KEGG_2019_Human,Estrogen signaling pathway,1/137,0.0068499188797651,0.0068499188797651,0,0,19863.0,98987.62735269018,KRT40
1591,KEGG_2019_Human,Long-term depression,1/60,0.002999951725986,0.0099295756623236,0,0,19940.0,115834.63209072244,ITPR3
1592,KEGG_2019_Human,Cortisol synthesis and secretion,1/65,0.003249949134407,0.0099295756623236,0,0,19935.0,114209.92613860144,ITPR3
1593,KEGG_2019_Human,Long-term potentiation,1/67,0.0033499481224912,0.0099295756623236,0,0,19933.0,113594.38808369274,ITPR3
1594,KEGG_2019_Human,Renin secretion,1/69,0.003449947123837,0.0099295756623236,0,0,19931.0,112996.7391397682,ITPR3
1595,KEGG_2019_Human,Thyroid hormone synthesis,1/74,0.0036999446830449,0.0099295756623236,0,0,19926.0,111574.38983110404,ITPR3
1596,KEGG_2019_Human,Gastric acid secretion,1/75,0.0037499442041125,0.0099295756623236,0,0,19925.0,111301.33528642564,ITPR3
1597,KEGG_2019_Human,Taste transduction,1/83,0.0041499404726918,0.0099295756623236,0,0,19917.0,109237.99888847338,ITPR3
1598,KEGG_2019_Human,Insulin secretion,1/86,0.0042999391173866,0.0099295756623236,0,0,19914.0,108514.46102290176,ITPR3
1599,KEGG_2019_Human,Gap junction,1/88,0.0043999382262822,0.0099295756623236,0,0,19912.0,108045.79305232369,ITPR3
1600,KEGG_2019_Human,Salivary secretion,1/90,0.0044999373439762,0.0099295756623236,0,0,19910.0,107587.50385474482,ITPR3
1601,KEGG_2019_Human,GnRH signaling pathway,1/93,0.0046499360391879,0.0099295756623236,0,0,19907.0,106918.54242106884,ITPR3
1602,KEGG_2019_Human,Circadian entrainment,1/97,0.0048499343304706,0.0099295756623236,0,0,19903.0,106058.9096435903,ITPR3
1603,KEGG_2019_Human,Pancreatic secretion,1/98,0.0048999339081079,0.0099295756623236,0,0,19902.0,105849.45495286948,ITPR3
1604,KEGG_2019_Human,Aldosterone synthesis and secretion,1/98,0.0048999339081079,0.0099295756623236,0,0,19902.0,105849.45495286948,ITPR3
1605,KEGG_2019_Human,Phosphatidylinositol signaling system,1/99,0.0049499334884068,0.0099295756623236,0,0,19901.0,105642.09305076736,ITPR3
1606,KEGG_2019_Human,Inflammatory mediator regulation of TRP channels,1/100,0.0049999330710556,0.0099295756623236,0,0,19900.0,105436.78197328727,ITPR3
1607,KEGG_2019_Human,Glucagon signaling pathway,1/103,0.0051499318302617,0.0099295756623236,0,0,19897.0,104832.7525292024,ITPR3
1608,KEGG_2019_Human,C-type lectin receptor signaling pathway,1/104,0.0051999314202997,0.0099295756623236,0,0,19896.0,104635.24941415618,ITPR3
1609,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",1/106,0.0052999306076525,0.0099295756623236,0,0,19894.0,104245.78450366124,ITPR3
1610,KEGG_2019_Human,Cholinergic synapse,1/112,0.0055999282120529,0.0099295756623236,0,0,19888.0,103119.30984392198,ITPR3
